radar_x,radar_y,radar_z,pixel_x,pixel_y
-1.9403763782957637,1.6674790063399754,-0.05289866392291095,306,177
0.5240068345078498,4.357223774192357,-0.3822529358090663,108,217
-0.5818706340627277,7.050670472231536,-0.0017607765342990342,379,218
-2.6737290726593814,1.8521314006548009,0.11061135429883832,314,178
0.7319038545654692,5.409872566378345,-0.23026843544997155,308,211
-1.097564304949729,2.0824921094635505,0.074892849378628,104,223
